"PARTNUMBER","HOSTLOCID","ERDAT","KWMENG"
"0AM300066C 009","1000-1","202310","0.946667"
"0AM300066C 009","1000-1","202403","0.76"
"0AM300066C 009","1000-1","202406","0.76"
"0AM300066C 009","1000-1","202409","0.76"
"0AM300066C 009","3001","201604","3.892857"
"0AM300066C 009","3001","201704","11.584941"
"0AM300066C 009","3001","201803","8.425828"
"0AM300066C 009","3001","202001","1.253303"
"0AM300066C 009","3001","202102","1.156667"
"0AM300066C 009","3001","202103","1.036667"
"0AM300066C 009","3001","202203","0.5"
"0AM300066C 009","3002","201805","0.727273"
"0AM300066C 009","3002","201908","0.166667"
"0AM300066C 009","3002","201910","0.166667"
"0AM300066C 009","3002","201911","0.166667"
"0AM300066C 009","5001","201603","15.527778"
"0AM300066C 009","5001","201604","9.916667"
"0AM300066C 009","5001","201607","20.730769"
"0AM300066C 009","5001","201612","26.762712"
"0AM300066C 009","5001","201706","39.887843"
"0AM300066C 009","5001","201707","42.104235"
"0AM300066C 009","5001","201710","41.063114"
"0AM300066C 009","5001","201801","43.287386"
"0AM300066C 009","5001","201802","45.245884"
"0AM300066C 009","5001","201804","40.140988"
"0AM300066C 009","5001","201805","39.179357"
"0AM300066C 009","5001","201901","17.463047"
"0AM300066C 009","5001","201912","0"
"0AM300066C 009","5001","202005","1.467742"
"0AM300066C 009","5001","202103","1.40641"
"0AM300066C 009","5001","202108","2.8671"
"0AM300066C 009","5001","202111","2.346667"
"0AM300066C 009","5001","202208","1.073333"
"0AM300066C 009","6000","201609","7.025641"
"0AM300066C 009","6000","201706","14.574395"
"0AM300066C 009","6000","201805","11.693548"
"0AM300066C 009","6000","201811","12.333333"
"0AM300066C 009","6000","201905","7.5"
"0AM300066C 009","6000","201909","7.293333"
"0AM300066C 009","6000","202004","2.238216"
"0AM300066C 009","6000","202005","1.742849"
"0AM300066C 009","6000","202109","1.463333"
"0AM300066C 009","6000","202111","1.323333"
"0AM300066C 009","8011","201602","3.6"
"0AM300066C 009","8011","201604","2.8"
"0AM300066C 009","8011","201611","5.318681"
"0AM300066C 009","8011","201803","2.75"
"0AM300066C 009","8011","201901","3.5"
"0AM300066C 009","8011","201909","0.547048"
"0AM300066C 009","8011","202103","1.01"
"0AM300066C 009","8011","202109","1.106667"
"0AM300066C 009","8011","202206","1.293333"
"0AM300066C 009","8012","201701","5.911765"
"0AM300066C 009","8012","201804","5.961864"
"0AM300066C 009","8012","201807","6.75"
"0AM300066C 009","8012","202009","2.304993"
"0AM300066C 009","8013","201604","4.095238"
"0AM300066C 009","8013","201610","4.307692"
"0AM300066C 009","8013","202009","3.921173"
"0AM300066C 009","8013","202102","1.713199"
"0AM300066C 009","8013","202104","1.650808"
"0AM300066C 009","8013","202110","1.469084"
"0AM300066C 009","8015","201809","3.8"
"0AM300066C 009","8015","201908","2.96"
"0AM300066C 009","8015","201910","0.785943"
"0AM300066C 009","8015","202109","1.286667"
"0AM300066C 009","8015","202110","1.173333"
"0AM300066C 009","8015","202201","1.09"
"0AM300066C 009","8015","202203","0.973333"
"0AM300066C 009","8015","202204","0.873333"
"0AM300066C 009","8021","201603","15.107143"
"0AM300066C 009","8021","201709","18.053347"
"0AM300066C 009","8021","201810","12.75"
"0AM300066C 009","8021","201901","16.71"
"0AM300066C 009","8021","202012","3.318445"
"0AM300066C 009","8021","202101","2.791077"
"0AM300066C 009","8021","202104","2.38"
"0AM300066C 009","8022","201604","2.357143"
"0AM300066C 009","8022","201609","4.131868"
"0AM300066C 009","8022","201611","5.885762"
"0AM300066C 009","8022","201711","7.016129"
"0AM300066C 009","8022","201810","8.56757"
"0AM300066C 009","8022","201901","6.322581"
"0AM300066C 009","8022","201909","0.5"
"0AM300066C 009","8022","201911","0"
"0AM300066C 009","8022","202102","0.333333"
"0AM300066C 009","8022","202208","0.296315"
"0AM300066C 009","8023","201611","6.805636"
"0AM300066C 009","8023","201701","6.210029"
"0AM300066C 009","8023","201902","6.25"
"0AM300066C 009","8023","202001","0"
"0AM300066C 009","8023","202005","1.092033"
"0AM300066C 009","8023","202006","1.45522"
"0AM300066C 009","8023","202008","1.323899"
"0AM300066C 009","8023","202010","1.993333"
"0AM300066C 009","8023","202105","1.206667"
"0AM300066C 009","8023","202110","3.276667"
"0AM300066C 009","8023","202202","1.75"
"0AM300066C 009","8023","202204","2"
"0AM300066C 009","8023","202207","0.948405"
"0AM300066C 009","8025","201604","1.142857"
"0AM300066C 009","8025","201611","2.373626"
"0AM300066C 009","8025","201704","2.567251"
"0AM300066C 009","8025","201801","2.437957"
"0AM300066C 009","8025","201804","2.493333"
"0AM300066C 009","8025","201808","2.5"
"0AM300066C 009","8025","201812","3.5"
"0AM300066C 009","8025","202003","1.316667"
"0AM300066C 009","8031","201609","8.637363"
"0AM300066C 009","8031","201702","6.846154"
"0AM300066C 009","8031","201706","5"
"0AM300066C 009","8031","201902","7.75"
"0AM300066C 009","8031","201906","2.25"
"0AM300066C 009","8031","202011","0"
"0AM300066C 009","8031","202102","0"
"0AM300066C 009","8031","202104","0"
"0AM300066C 009","8031","202110","0"
"0AM300066C 009","8031","202207","0"
"0AM300066C 009","8031","202210","0"
"0AM300066C 009","8031","202211","0"
"0AM300066C 009","8031","202307","0"
"0AM300066C 009","8031","202308","0"
"0AM300066C 009","8031","202311","0"
"0AM300066C 009","8031","202401","0"
"0AM300066C 009","5002","201906","5.800847"
"0AM300066C 009","5002","202001","1.403226"
"0AM300066C 009","5002","202109","1.293333"
"0AM300066C 009","5002","202111","0.833333"
"0AM300066C 009","5002","202202","0.666667"
"0B5300062G 001","1000-3","201804","0.027994"
"0B5300062G 001","1000-3","201805","0.016796"
"0B5300062G 001","1000-3","201807","0"
"0B5300062G 001","1000-3","201902","1.333333"
"0B5300062G 001","1000-3","201905","1.050725"
"0B5300062G 001","1000-3","201906","0.966667"
"0B5300062G 001","1000-3","201909","1.186667"
"0B5300062G 001","1000-3","201912","1.3"
"0B5300062G 001","1000-3","202012","0.986667"
"0B5300062G 001","1000-3","202101","1.056667"
"0D9300043  008","1000-1","201906","0.809524"
"0D9300043  008","1000-1","201909","1.044444"
"0D9300043  008","1000-1","201912","0.75641"
"0D9300043  008","1000-1","202009","2"
"0D9300043  008","1000-1","202106","3.966936"
"0D9300043  008","1000-1","202203","3.005495"
"0D9300043  008","1000-1","202205","2.266516"
"0D9300043  008","1000-1","202206","3.252516"
"0D9300043  008","1000-1","202308","0.93"
"0D9300043  008","1000-1","202401","0.563333"
"0D9300043  008","1000-1","202402","0.563333"
"0DE300040R 00D","1000-1","202307","1.443333"
"0DE300040R 00D","1000-1","202308","1.246667"
"0DE300040R 00D","1000-1","202404","0.943333"
"0DE300040R 00D","3001","201707","1.833333"
"0DE300040R 00D","3001","201711","2.75"
"0DE300040R 00D","3001","201902","2.48"
"0DE300040R 00D","3001","201904","2.918493"
"0DE300040R 00D","3001","202012","0.833333"
"0DE300040R 00D","3001","202201","0.703333"
"0DE300040R 00D","3001","202306","0"
"0DE300040R 00D","3001","202310","0"
"0DE300040R 00D","3001","202401","0"
"0DE300040R 00D","5001","202105","0.166667"
"0DE300040R 00D","5001","202106","0.333333"
"0DE300040R 00D","6000","201712","0.833333"
"0DE300040R 00D","6000","201909","2.489351"
"0DE300040R 00D","6000","201911","2.489977"
"0DE300040R 00D","6000","202104","3"
"0DE300040R 00D","8011","201706","1.605577"
"0DE300040R 00D","8011","201707","1.664741"
"0DE300040R 00D","8011","201710","1.258333"
"0DE300040R 00D","8011","202010","1.25"
"0DE300040R 00D","8011","202101","1"
"0DE300040R 00D","8011","202105","1.153333"
"0DE300040R 00D","8011","202108","1.09"
"0DE300040R 00D","8012","201902","1.023333"
"0DE300040R 00D","8012","201906","2"
"0DE300040R 00D","8012","201910","1.171366"
"0DE300040R 00D","8012","202107","0.666667"
"0DE300040R 00D","8013","201803","0.316"
"0DE300040R 00D","8013","201812","0.903333"
"0DE300040R 00D","8013","202001","0.81"
"0DE300040R 00D","8013","202007","0.5"
"0DE300040R 00D","8013","202009","0.666667"
"0DE300040R 00D","8013","202106","0.333333"
"0DE300040R 00D","8015","201706","1"
"0DE300040R 00D","8015","201708","1"
"0DE300040R 00D","8015","201801","1.163399"
"0DE300040R 00D","8015","201803","1"
"0DE300040R 00D","8015","201906","1.086667"
"0DE300040R 00D","8015","202102","2.5"
"0DE300040R 00D","8021","201708","1.461538"
"0DE300040R 00D","8021","201709","1.4"
"0DE300040R 00D","8021","201801","1.403171"
"0DE300040R 00D","8021","202002","0.676667"
"0DE300040R 00D","8021","202003","0.61"
"0DE300040R 00D","8021","202104","1.166667"
"0DE300040R 00D","8021","202111","0"
"0DE300040R 00D","8021","202112","0"
"0DE300040R 00D","8021","202207","0"
"0DE300040R 00D","8021","202306","0"
"0DE300040R 00D","8021","202402","0"
"0DE300040R 00D","8021","202409","0"
"0DE300040R 00D","8022","201704","0.671454"
"0DE300040R 00D","8022","201706","0.5"
"0DE300040R 00D","8022","201707","0.558824"
"0DE300040R 00D","8022","201802","0.702899"
"0DE300040R 00D","8022","201811","0.776667"
"0DE300040R 00D","8022","201907","0.833333"
"0DE300040R 00D","8022","202006","0.5"
"0DE300040R 00D","8022","202011","1.166667"
"0DE300040R 00D","8022","202103","0.5"
"0DE300040R 00D","8022","202105","0.69"
"0DE300040R 00D","8023","201710","1.5"
"0DE300040R 00D","8023","201711","1.166667"
"0DE300040R 00D","8023","201808","1"
"0DE300040R 00D","8023","201809","1"
"0DE300040R 00D","8023","201811","0.833333"
"0DE300040R 00D","8023","202003","0.5"
"0DE300040R 00D","8023","202101","0.886667"
"0DE300040R 00D","8023","202103","1.166667"
"0DE300040R 00D","8023","202108","0.666667"
"0DE300040R 00D","8025","201709","0.720962"
"0DE300040R 00D","8025","201805","0.796537"
"0DE300040R 00D","8025","201809","0.706667"
"0DE300040R 00D","8025","201901","0.973333"
"0DE300040R 00D","8025","201902","0.986667"
"0DE300040R 00D","8025","202002","0.333333"
"0DE300040R 00D","8031","201705","0.683751"
"0DE300040R 00D","8031","201709","0.636364"
"0DE300040R 00D","8031","201712","0.990476"
"0DE300040R 00D","8031","201806","1.695238"
"0DE300040R 00D","8031","202005","0"
"0DE300040R 00D","8031","202010","0"
"0DE300040R 00D","8031","202101","0"
"0DE300040R 00D","8031","202104","0"
"0DE300040R 00D","8031","202106","0"
"0DE300040R 00D","8031","202110","0"
"0DE300040R 00D","8031","202210","0"
"0DE300040R 00D","8031","202302","0"
"0DE300040R 00D","8031","202403","0"
"0DE300040R 00D","8031","202407","0"
"0DE300040R 00D","5002","201809","0.740228"
"0DE300040R 00D","5002","201911","0.338628"
"0DE300040R 00D","5002","202008","0.333333"
"0DE300040R 00D","5002","202010","0.333333"
"0DE300040R 00D","5002","202011","0.333333"
"0DE300040R 00D","5002","202101","0.166667"
"0DE300040R 00D","5002","202111","0.5"
"5KE915919AD","1000-1","202011","0.307692"
"5KE915919AD","1000-1","202104","0.352941"
"5KE915919AD","1000-1","202106","0.033597"
"5KE915919AD","1000-1","202108","0.012095"
"5KE915919AD","1000-1","202110","0.654992"
"5KE915919AD","1000-1","202111","0.644295"
"5KE915919AD","1000-1","202205","0.59"
"5KE915919AD","1000-1","202302","0.41"
"5KE915919AD","1000-1","202311","0.166667"
"5KE915919AD","1000-1","202404","0.166667"
"5KE915919AD","1000-1","202405","0.166667"
"5KE915919AD","5001","202008","0.066667"
"KITPAB100","1000-1","202208",""
"KITPAB100","1000-1","202210","0.679368"
"KITPAB100","1000-1","202301","0.166667"
"KITPAB100","1000-1","202304",""
"KITPAB100","1000-1","202403","0.113333"
"KITPAB100","3001","201804","662.666667"
"KITPAB100","3001","201904","1"
"KITPAB100","3001","201905","0.333333"
"KITPAB100","3001","201911","0"
"KITPAB100","3001","201912","0"
"KITPAB100","3001","202204","9.361281"
"KITPAB100","3001","202301","2.1603"
"KITPAB100","3001","202407","2.196667"
"KITPAB100","3002","202204","0"
"KITPAB100","3002","202205","0"
"KITPAB100","3002","202210","0"
"KITPAB100","3002","202301","0"
"KITPAB100","3002","202306","0"
"KITPAB100","3002","202405","0"
"KITPAB100","5001","201804","1149.666667"
"KITPAB100","5001","201805","574.833333"
"KITPAB100","5001","201808","1894.380952"
"KITPAB100","5001","201810","1345.944444"
"KITPAB100","5001","201812","903.163636"
"KITPAB100","5001","201909","0"
"KITPAB100","5001","202003","0"
"KITPAB100","5001","202106","0"
"KITPAB100","5001","202107","10.514643"
"KITPAB100","5001","202301","4.141202"
"KITPAB100","5001","202305","2.629894"
"KITPAB100","5001","202309","0.744002"
"KITPAB100","5001","202407","0"
"KITPAB100","6000","201803","1451"
"KITPAB100","6000","201808","922.095238"
"KITPAB100","6000","201902","731.910256"
"KITPAB100","6000","201904","0"
"KITPAB100","6000","201905","0"
"KITPAB100","6000","202006","0"
"KITPAB100","6000","202007","0"
"KITPAB100","6000","202012","0"
"KITPAB100","6000","202108","0"
"KITPAB100","6000","202110","1.168182"
"KITPAB100","6000","202112","34.169303"
"KITPAB100","6000","202201","54.677419"
"KITPAB100","6000","202206","27.131356"
"KITPAB100","6000","202305","0"
"KITPAB100","6000","202306","0"
"KITPAB100","8011","201805","231"
"KITPAB100","8011","201906","0"
"KITPAB100","8011","202101","0"
"KITPAB100","8011","202112","96.870661"
"KITPAB100","8011","202202","96.222392"
"KITPAB100","8011","202204","112.206194"
"KITPAB100","8011","202210","5.25"
"KITPAB100","8011","202302","0"
"KITPAB100","8011","202303","4.048387"
"KITPAB100","8011","202308","0.86985"
"KITPAB100","8011","202309","0.521801"
"KITPAB100","8011","202407","0"
"KITPAB100","8012","201804","617.333333"
"KITPAB100","8012","201903","699.758242"
"KITPAB100","8012","201905","0"
"KITPAB100","8012","202001","0"
"KITPAB100","8012","202005","0"
"KITPAB100","8012","202105","0"
"KITPAB100","8012","202112","113.476656"
"KITPAB100","8012","202401","5.596774"
"KITPAB100","8012","202404","5.596774"
"KITPAB100","8012","202407","5.596774"
"KITPAB100","8013","202003","0"
"KITPAB100","8013","202007","0"
"KITPAB100","8013","202112","3.5"
"KITPAB100","8013","202203","11.816542"
"KITPAB100","8013","202311","0.503333"
"KITPAB100","8013","202410","0.503333"
"KITPAB100","8015","201902","343.538462"
"KITPAB100","8015","201909","0"
"KITPAB100","8015","202002","0"
"KITPAB100","8015","202010","0"
"KITPAB100","8015","202112","7.086667"
"KITPAB100","8015","202202","11.14"
"KITPAB100","8015","202205","11.013333"
"KITPAB100","8015","202304","1"
"KITPAB100","8015","202308","0.333333"
"KITPAB100","8015","202402","1.64"
"KITPAB100","8015","202407","1.64"
"KITPAB100","8021","201805","270"
"KITPAB100","8021","201903","881.120879"
"KITPAB100","8021","201904","0"
"KITPAB100","8021","201905","0"
"KITPAB100","8021","202004","0"
"KITPAB100","8021","202008","0"
"KITPAB100","8021","202104","0"
"KITPAB100","8021","202206",""
"KITPAB100","8021","202207",""
"KITPAB100","8021","202309","0"
"KITPAB100","8021","202401","0"
"KITPAB100","8021","202406","0"
"KITPAB100","8022","201812","815"
"KITPAB100","8022","202009","0"
"KITPAB100","8022","202101","0"
"KITPAB100","8022","202109","0"
"KITPAB100","8022","202203","16.25"
"KITPAB100","8022","202403","1.69"
"KITPAB100","8023","201905","0"
"KITPAB100","8023","202203","16.626667"
"KITPAB100","8023","202204","39.354389"
"KITPAB100","8023","202206","30.596774"
"KITPAB100","8023","202301","17"
"KITPAB100","8023","202305","6.25"
"KITPAB100","8023","202311","5.322581"
"KITPAB100","8023","202402","5.322581"
"KITPAB100","8023","202409","5.322581"
"KITPAB100","8025","201807","457.666667"
"KITPAB100","8025","201808","406.619048"
"KITPAB100","8025","201908","0"
"KITPAB100","8025","202108","0"
"KITPAB100","8025","202109","0"
"KITPAB100","8025","202111","0"
"KITPAB100","8025","202112","0"
"KITPAB100","8025","202202","0"
"KITPAB100","8025","202209","0"
"KITPAB100","8025","202211","0"
"KITPAB100","8025","202308","0"
"KITPAB100","8031","201806","491.1"
"KITPAB100","8031","201812","239.527273"
"KITPAB100","8031","202004","0"
"KITPAB100","8031","202009","0"
"KITPAB100","8031","202108","0"
"KITPAB100","8031","202301","0"
"KITPAB100","8031","202302","0"
"KITPAB100","8031","202410","0"
"KITPAB100","5002","201904","0"
"KITPAB100","5002","201905","0"
"KITPAB100","5002","202106","0"
"KITPAB100","5002","202110","2.25"
"KITPAB100","5002","202201","13.5"
"KITPAB100","5002","202212","3.5"
"KITPAB100","5002","202310","1.389513"
"02E300066L 00V","1000-1","201906","2.416667"
"02E300066L 00V","1000-1","202008","1.536667"
"02E300066L 00V","1000-1","202012","0.983333"
"02E300066L 00V","1000-1","202210",""
"02E300066L 00V","1000-1","202307","0.078368"
"02E300066L 00V","3001","202105","0.773333"
"02E300066L 00V","5001","201807","2.5"
"02E300066L 00V","5001","201811","2.454545"
"02E300066L 00V","5001","201812","2.378788"
"02E300066L 00V","5001","201902","2.257143"
"02E300066L 00V","5001","201903","2.871674"
"02E300066L 00V","5001","201912","4.126374"
"02E300066L 00V","5001","202003","2.613058"
"02E300066L 00V","5001","202012","4.75"
"02E300066L 00V","5001","202102","4.25"
"02E300066L 00V","5001","202107","2.456044"
"02E300066L 00V","5001","202108","3.14"
"02E300066L 00V","5001","202109","2.863333"
"02E300066L 00V","5001","202205","0.62"
"02E300066L 00V","5001","202210","0.806667"
"02E300066L 00V","6000","201809","1.821429"
"02E300066L 00V","6000","201901","1.939394"
"02E300066L 00V","6000","201911","13"
"02E300066L 00V","6000","202107","3.580645"
"02E300066L 00V","6000","202110","1.02329"
"02E300066L 00V","6000","202111","0.286182"
"02E300066L 00V","6000","202112","0.683728"
"02E300066L 00V","6000","202202","0.054524"
"02E300066L 00V","8011","201807","0.809524"
"02E300066L 00V","8011","201908","1"
"02E300066L 00V","8011","202010","2.07"
"02E300066L 00V","8011","202103","1.25"
"02E300066L 00V","8011","202107","2.25"
"02E300066L 00V","8011","202206","0.330005"
"02E300066L 00V","8012","202010","6.167889"
